transactionId,senderAccountId,receiverAccountId,amount,currency,date,channel,reference
SWF-0033891,ACC-000517,ACC-000369,32571521.6,EUR,2023-05-04,SWIFT,OUTWARD
SWF-0033892,ACC-000574,ACC-000333,40238776.32,GBP,2023-09-29,SWIFT,INWARD
SWF-0033893,ACC-000125,ACC-000537,65559404.55,EUR,2023-03-13,SWIFT,OUTWARD
SWF-0033894,ACC-000530,ACC-000989,17156231.6,USD,2023-11-22,SWIFT,INWARD
SWF-0033895,ACC-000560,ACC-000648,17143402.11,GBP,2024-11-07,SWIFT,OUTWARD
SWF-0033896,ACC-000091,ACC-000795,90456945.91,GBP,2023-07-18,SWIFT,OUTWARD
SWF-0033897,ACC-000486,ACC-000134,38665030.13,USD,2024-06-22,SWIFT,INWARD
SWF-0033898,ACC-000744,ACC-000745,7188165.1,GBP,2023-11-03,SWIFT,INWARD
SWF-0033899,ACC-000088,ACC-000947,23792594.08,EUR,2024-08-28,SWIFT,INWARD
SWF-0033900,ACC-000721,ACC-000033,23680488.67,EUR,2024-01-31,SWIFT,INWARD
SWF-0033901,ACC-000264,ACC-000759,45131381.48,ZAR,2023-06-27,SWIFT,INWARD
SWF-0033902,ACC-000635,ACC-000592,33015315.01,USD,2023-04-05,SWIFT,OUTWARD
SWF-0033903,ACC-000697,ACC-000936,38056309.36,ZAR,2023-04-28,SWIFT,INWARD
SWF-0033904,ACC-000176,ACC-000747,71727342.64,USD,2024-02-06,SWIFT,OUTWARD
SWF-0033905,ACC-000645,ACC-000670,34543310.01,EUR,2023-07-27,SWIFT,OUTWARD
SWF-0033906,ACC-000386,ACC-001043,81363334.72,EUR,2024-04-28,SWIFT,INWARD
SWF-0033907,ACC-001012,ACC-000761,52738422.8,ZAR,2023-12-30,SWIFT,OUTWARD
SWF-0033908,ACC-000847,ACC-000374,19702181.38,GBP,2023-03-17,SWIFT,OUTWARD
SWF-0033909,ACC-001085,ACC-000636,36065579.69,GBP,2024-10-29,SWIFT,INWARD
SWF-0033910,ACC-000699,ACC-000403,93475703.52,EUR,2023-07-23,SWIFT,INWARD
SWF-0033911,ACC-000020,ACC-000419,31028299.31,GBP,2024-09-22,SWIFT,INWARD
SWF-0033912,ACC-000429,ACC-001008,19400385.41,GBP,2023-07-03,SWIFT,INWARD
SWF-0033913,ACC-000162,ACC-000850,6475644.82,ZAR,2023-11-04,SWIFT,OUTWARD
SWF-0033914,ACC-000608,ACC-000003,98246054.99,USD,2024-04-17,SWIFT,INWARD
SWF-0033915,ACC-000580,ACC-000796,15218298.03,USD,2023-07-26,SWIFT,OUTWARD
SWF-0033916,ACC-000077,ACC-000396,92039265.07,GBP,2023-12-07,SWIFT,INWARD
SWF-0033917,ACC-000013,ACC-000213,2827889.0,ZAR,2024-10-24,SWIFT,INWARD
SWF-0033918,ACC-001101,ACC-000439,38959954.28,GBP,2024-09-06,SWIFT,INWARD
SWF-0033919,ACC-000522,ACC-000532,24052333.4,GBP,2023-04-24,SWIFT,INWARD
SWF-0033920,ACC-000608,ACC-001043,17454603.0,ZAR,2024-04-03,SWIFT,OUTWARD
SWF-0033921,ACC-000661,ACC-000927,99773647.77,ZAR,2023-05-16,SWIFT,INWARD
SWF-0033922,ACC-000317,ACC-000137,6417091.57,ZAR,2024-03-06,SWIFT,OUTWARD
SWF-0033923,ACC-000775,ACC-000960,39365704.74,USD,2023-04-11,SWIFT,INWARD
SWF-0033924,ACC-001089,ACC-000156,88329894.45,GBP,2024-02-07,SWIFT,OUTWARD
SWF-0033925,ACC-000768,ACC-000926,63051426.78,USD,2024-09-29,SWIFT,OUTWARD
SWF-0033926,ACC-000230,ACC-000321,23344752.23,GBP,2024-09-15,SWIFT,INWARD
SWF-0033927,ACC-000034,ACC-000278,34743940.52,ZAR,2023-08-25,SWIFT,INWARD
SWF-0033928,ACC-000214,ACC-000361,50919999.09,EUR,2024-12-21,SWIFT,INWARD
SWF-0033929,ACC-000163,ACC-000417,12042209.23,EUR,2024-12-15,SWIFT,INWARD
SWF-0033930,ACC-000517,ACC-000130,41010223.97,ZAR,2023-10-21,SWIFT,OUTWARD
SWF-0033931,ACC-000667,ACC-000613,98634866.84,USD,2023-01-18,SWIFT,INWARD
SWF-0033932,ACC-000626,ACC-000896,26178034.1,GBP,2023-07-23,SWIFT,OUTWARD
SWF-0033933,ACC-001072,ACC-000607,65030151.93,USD,2023-03-30,SWIFT,INWARD
SWF-0033934,ACC-000209,ACC-000287,35857877.41,GBP,2023-06-08,SWIFT,OUTWARD
SWF-0033935,ACC-000847,ACC-000524,97496145.21,EUR,2023-10-26,SWIFT,INWARD
SWF-0033936,ACC-000279,ACC-000258,18500159.86,EUR,2023-01-07,SWIFT,OUTWARD
SWF-0033937,ACC-000417,ACC-000013,36387122.75,GBP,2023-10-27,SWIFT,OUTWARD
SWF-0033938,ACC-000300,ACC-000939,8547443.93,EUR,2023-09-23,SWIFT,OUTWARD
SWF-0033939,ACC-000659,ACC-000684,60394376.85,EUR,2024-03-16,SWIFT,INWARD
SWF-0033940,ACC-000140,ACC-000697,43216187.39,ZAR,2024-04-02,SWIFT,INWARD
SWF-0033941,ACC-000084,ACC-001078,76816314.78,ZAR,2024-12-19,SWIFT,OUTWARD
SWF-0033942,ACC-000593,ACC-000130,32631757.84,EUR,2024-07-17,SWIFT,OUTWARD
SWF-0033943,ACC-000797,ACC-000410,67378776.66,EUR,2023-01-25,SWIFT,OUTWARD
SWF-0033944,ACC-000252,ACC-000207,50543828.28,GBP,2023-01-23,SWIFT,OUTWARD
SWF-0033945,ACC-000203,ACC-001007,76999618.78,GBP,2024-04-16,SWIFT,OUTWARD
SWF-0033946,ACC-000226,ACC-000742,69266436.12,ZAR,2024-11-13,SWIFT,INWARD
SWF-0033947,ACC-000452,ACC-000738,40579430.64,EUR,2024-07-05,SWIFT,OUTWARD
SWF-0033948,ACC-000020,ACC-001062,37254000.04,EUR,2023-07-21,SWIFT,INWARD
SWF-0033949,ACC-000144,ACC-000879,67940933.0,ZAR,2023-04-08,SWIFT,INWARD
SWF-0033950,ACC-000299,ACC-000578,86623585.59,ZAR,2023-02-16,SWIFT,INWARD
SWF-0033951,ACC-000089,ACC-000622,80416638.94,EUR,2024-02-29,SWIFT,OUTWARD
SWF-0033952,ACC-000402,ACC-000529,68475515.16,USD,2023-11-14,SWIFT,OUTWARD
SWF-0033953,ACC-001034,ACC-000513,35642061.8,USD,2024-11-11,SWIFT,OUTWARD
SWF-0033954,ACC-000051,ACC-000338,30181529.75,ZAR,2024-03-18,SWIFT,INWARD
SWF-0033955,ACC-000404,ACC-001021,80665609.19,GBP,2023-06-07,SWIFT,INWARD
SWF-0033956,ACC-000658,ACC-000958,7998768.41,ZAR,2023-01-12,SWIFT,INWARD
SWF-0033957,ACC-000248,ACC-000290,22107826.19,EUR,2024-03-30,SWIFT,INWARD
SWF-0033958,ACC-000633,ACC-000060,77376673.78,GBP,2023-03-19,SWIFT,OUTWARD
SWF-0033959,ACC-000283,ACC-001078,38802437.17,GBP,2023-08-18,SWIFT,OUTWARD
SWF-0033960,ACC-000435,ACC-000582,84169047.31,USD,2024-03-19,SWIFT,OUTWARD
SWF-0033961,ACC-000544,ACC-000405,26817229.7,GBP,2023-04-11,SWIFT,INWARD
SWF-0033962,ACC-000213,ACC-000454,40171674.6,EUR,2023-05-28,SWIFT,INWARD
SWF-0033963,ACC-000322,ACC-000011,43204849.0,GBP,2023-01-10,SWIFT,OUTWARD
SWF-0033964,ACC-000268,ACC-000305,53669959.19,GBP,2024-12-17,SWIFT,OUTWARD
SWF-0033965,ACC-000754,ACC-001089,6334511.64,GBP,2024-10-30,SWIFT,INWARD
SWF-0033966,ACC-000291,ACC-000324,71048335.15,EUR,2024-03-06,SWIFT,OUTWARD
SWF-0033967,ACC-000687,ACC-000344,46353135.77,USD,2023-04-21,SWIFT,INWARD
SWF-0033968,ACC-000654,ACC-000308,7811701.68,GBP,2023-09-08,SWIFT,OUTWARD
SWF-0033969,ACC-000162,ACC-000221,45915030.15,ZAR,2023-10-13,SWIFT,OUTWARD
SWF-0033970,ACC-000547,ACC-000465,46921247.49,USD,2024-07-25,SWIFT,OUTWARD
SWF-0033971,ACC-000212,ACC-000107,34670026.05,ZAR,2024-07-15,SWIFT,OUTWARD
SWF-0033972,ACC-000341,ACC-000688,9854080.8,USD,2024-09-22,SWIFT,INWARD
SWF-0033973,ACC-000747,ACC-000206,71023652.58,USD,2023-06-14,SWIFT,INWARD
SWF-0033974,ACC-000669,ACC-000328,8054476.17,EUR,2024-08-29,SWIFT,INWARD
SWF-0033975,ACC-000756,ACC-001023,59767096.0,EUR,2023-04-22,SWIFT,INWARD
SWF-0033976,ACC-000404,ACC-001012,6915693.02,ZAR,2024-03-01,SWIFT,OUTWARD
SWF-0033977,ACC-000328,ACC-000146,17870472.75,USD,2024-07-21,SWIFT,INWARD
SWF-0033978,ACC-000045,ACC-000206,68997006.54,ZAR,2024-10-02,SWIFT,INWARD
SWF-0033979,ACC-000290,ACC-001031,16373481.05,GBP,2024-05-11,SWIFT,OUTWARD
SWF-0033980,ACC-000353,ACC-000079,8663686.96,ZAR,2024-09-16,SWIFT,INWARD
SWF-0033981,ACC-000178,ACC-000979,55207007.52,EUR,2023-11-08,SWIFT,INWARD
SWF-0033982,ACC-000615,ACC-000720,33567826.52,USD,2024-07-06,SWIFT,OUTWARD
SWF-0033983,ACC-000802,ACC-000550,50143776.21,ZAR,2023-07-17,SWIFT,OUTWARD
SWF-0033984,ACC-000683,ACC-000257,81147941.15,EUR,2024-10-23,SWIFT,INWARD
SWF-0033985,ACC-000128,ACC-000940,30214711.92,GBP,2023-05-14,SWIFT,INWARD
SWF-0033986,ACC-000511,ACC-000321,81404298.7,EUR,2023-05-08,SWIFT,OUTWARD
SWF-0033987,ACC-000474,ACC-000995,86962326.86,EUR,2024-03-24,SWIFT,OUTWARD
SWF-0033988,ACC-000802,ACC-000753,63506895.62,USD,2024-04-09,SWIFT,INWARD
SWF-0033989,ACC-000759,ACC-001075,23699268.84,GBP,2024-07-06,SWIFT,OUTWARD
SWF-0033990,ACC-000298,ACC-000903,70210701.44,EUR,2024-10-23,SWIFT,OUTWARD
SWF-0033991,ACC-000068,ACC-000627,87599254.22,ZAR,2023-03-07,SWIFT,OUTWARD
SWF-0033992,ACC-000535,ACC-000600,56464401.76,EUR,2024-02-23,SWIFT,OUTWARD
SWF-0033993,ACC-000683,ACC-001062,87583547.21,ZAR,2024-10-14,SWIFT,OUTWARD
SWF-0033994,ACC-000215,ACC-000303,5115637.21,GBP,2024-01-07,SWIFT,OUTWARD
SWF-0033995,ACC-000399,ACC-000243,87263100.26,USD,2023-02-07,SWIFT,INWARD
SWF-0033996,ACC-000696,ACC-001029,60751726.69,EUR,2024-07-27,SWIFT,INWARD
SWF-0033997,ACC-001007,ACC-000354,28816084.61,USD,2023-06-26,SWIFT,OUTWARD
SWF-0033998,ACC-000153,ACC-000722,91335520.96,ZAR,2023-09-07,SWIFT,OUTWARD
SWF-0033999,ACC-000203,ACC-000776,7557980.21,ZAR,2024-02-16,SWIFT,OUTWARD
SWF-0034000,ACC-000132,ACC-000066,43727032.13,EUR,2023-05-28,SWIFT,OUTWARD
SWF-0034001,ACC-001070,ACC-000209,82674780.92,ZAR,2024-12-05,SWIFT,OUTWARD
SWF-0034002,ACC-000739,ACC-000846,41332528.14,ZAR,2023-06-07,SWIFT,INWARD
SWF-0034003,ACC-000008,ACC-000397,91448594.62,ZAR,2024-02-12,SWIFT,OUTWARD
SWF-0034004,ACC-000271,ACC-000958,83274354.6,ZAR,2024-09-01,SWIFT,INWARD
SWF-0034005,ACC-000802,ACC-000602,18750354.61,ZAR,2023-10-27,SWIFT,INWARD
SWF-0034006,ACC-001077,ACC-000341,18674659.37,ZAR,2024-06-22,SWIFT,INWARD
SWF-0034007,ACC-000604,ACC-000978,73209231.66,GBP,2023-07-10,SWIFT,INWARD
SWF-0034008,ACC-000354,ACC-000510,56934953.15,GBP,2023-04-24,SWIFT,INWARD
SWF-0034009,ACC-000132,ACC-000564,79086538.31,ZAR,2023-08-24,SWIFT,OUTWARD
SWF-0034010,ACC-000954,ACC-000731,73395903.6,USD,2023-05-28,SWIFT,OUTWARD
SWF-0034011,ACC-000320,ACC-000604,66007433.02,EUR,2024-11-11,SWIFT,INWARD
SWF-0034012,ACC-000070,ACC-001103,21483008.08,USD,2024-04-08,SWIFT,OUTWARD
SWF-0034013,ACC-000754,ACC-000060,11489377.77,ZAR,2023-10-17,SWIFT,INWARD
SWF-0034014,ACC-000654,ACC-000345,40592593.35,GBP,2024-12-22,SWIFT,INWARD
SWF-0034015,ACC-000206,ACC-000145,52521938.69,USD,2024-12-15,SWIFT,OUTWARD
SWF-0034016,ACC-000148,ACC-000392,60571545.54,EUR,2023-03-25,SWIFT,OUTWARD
SWF-0034017,ACC-000526,ACC-000490,92093694.41,ZAR,2023-04-01,SWIFT,INWARD
SWF-0034018,ACC-000438,ACC-001101,64155471.56,ZAR,2023-08-10,SWIFT,OUTWARD
SWF-0034019,ACC-000150,ACC-000199,61821004.5,EUR,2023-08-21,SWIFT,OUTWARD
SWF-0034020,ACC-000324,ACC-000107,49426920.35,GBP,2024-10-25,SWIFT,INWARD
SWF-0034021,ACC-000415,ACC-001053,1018824.64,USD,2024-01-07,SWIFT,OUTWARD
SWF-0034022,ACC-000532,ACC-000853,19063764.62,EUR,2023-08-27,SWIFT,INWARD
SWF-0034023,ACC-000580,ACC-000288,94108624.08,ZAR,2024-08-19,SWIFT,INWARD
SWF-0034024,ACC-000043,ACC-001019,19132665.29,ZAR,2024-04-16,SWIFT,OUTWARD
SWF-0034025,ACC-000422,ACC-000062,23998617.0,USD,2023-05-31,SWIFT,INWARD
SWF-0034026,ACC-000032,ACC-000287,76880898.58,ZAR,2024-03-13,SWIFT,INWARD
SWF-0034027,ACC-000320,ACC-000052,76016661.92,USD,2024-03-12,SWIFT,INWARD
SWF-0034028,ACC-000708,ACC-000154,9514843.14,EUR,2023-03-09,SWIFT,OUTWARD
SWF-0034029,ACC-001020,ACC-000207,15533125.69,ZAR,2023-01-20,SWIFT,OUTWARD
SWF-0034030,ACC-000770,ACC-000288,54479534.44,USD,2024-06-30,SWIFT,INWARD
SWF-0034031,ACC-000810,ACC-000289,37604370.95,EUR,2024-04-27,SWIFT,OUTWARD
SWF-0034032,ACC-000371,ACC-000364,28425227.58,EUR,2023-09-22,SWIFT,INWARD
SWF-0034033,ACC-000652,ACC-000954,54827772.29,ZAR,2023-12-10,SWIFT,INWARD
SWF-0034034,ACC-000269,ACC-000472,74869638.32,ZAR,2023-03-12,SWIFT,INWARD
SWF-0034035,ACC-000608,ACC-000529,20592929.86,ZAR,2023-04-28,SWIFT,INWARD
SWF-0034036,ACC-000004,ACC-000510,33665604.46,ZAR,2024-05-19,SWIFT,OUTWARD
SWF-0034037,ACC-000648,ACC-000926,3891331.88,EUR,2023-10-22,SWIFT,OUTWARD
SWF-0034038,ACC-000102,ACC-000584,84684679.53,GBP,2024-08-21,SWIFT,INWARD
SWF-0034039,ACC-000598,ACC-000045,12771845.92,GBP,2023-09-20,SWIFT,OUTWARD
SWF-0034040,ACC-000382,ACC-000259,85290638.76,EUR,2023-05-19,SWIFT,OUTWARD
SWF-0034041,ACC-000534,ACC-001049,30204496.21,GBP,2024-08-01,SWIFT,INWARD
SWF-0034042,ACC-000428,ACC-000701,79118918.61,EUR,2024-10-05,SWIFT,OUTWARD
SWF-0034043,ACC-000323,ACC-000804,23256438.63,ZAR,2023-10-13,SWIFT,OUTWARD
SWF-0034044,ACC-000566,ACC-000107,61366132.82,GBP,2023-10-25,SWIFT,OUTWARD
SWF-0034045,ACC-000263,ACC-000235,92649985.83,USD,2023-06-03,SWIFT,INWARD
SWF-0034046,ACC-000427,ACC-000127,90243014.37,ZAR,2023-01-27,SWIFT,INWARD
SWF-0034047,ACC-000211,ACC-000114,27658363.69,USD,2023-03-15,SWIFT,INWARD
SWF-0034048,ACC-000981,ACC-000118,45014820.72,EUR,2024-05-14,SWIFT,OUTWARD
SWF-0034049,ACC-000224,ACC-000492,55685088.27,USD,2023-09-29,SWIFT,INWARD
SWF-0034050,ACC-000707,ACC-000910,77700348.94,GBP,2023-03-28,SWIFT,INWARD
SWF-0034051,ACC-000697,ACC-000834,8730203.65,GBP,2024-01-18,SWIFT,OUTWARD
SWF-0034052,ACC-000064,ACC-000177,74912691.09,GBP,2024-04-23,SWIFT,OUTWARD
SWF-0034053,ACC-000003,ACC-001029,57994369.23,GBP,2024-05-20,SWIFT,OUTWARD
SWF-0034054,ACC-000128,ACC-000110,28904245.14,GBP,2023-07-27,SWIFT,INWARD
SWF-0034055,ACC-000734,ACC-000219,90211784.48,GBP,2023-06-01,SWIFT,INWARD
SWF-0034056,ACC-000329,ACC-001016,86566144.43,USD,2024-01-02,SWIFT,OUTWARD
SWF-0034057,ACC-000298,ACC-000378,1727091.43,EUR,2023-01-07,SWIFT,OUTWARD
SWF-0034058,ACC-000490,ACC-000240,67088621.89,EUR,2024-01-12,SWIFT,INWARD
SWF-0034059,ACC-000677,ACC-000242,27707667.38,ZAR,2024-02-24,SWIFT,INWARD
SWF-0034060,ACC-001094,ACC-000787,5100287.1,GBP,2023-10-17,SWIFT,OUTWARD
SWF-0034061,ACC-001004,ACC-000531,34800871.73,EUR,2023-09-10,SWIFT,INWARD
SWF-0034062,ACC-000907,ACC-000444,40811503.9,USD,2023-07-22,SWIFT,INWARD
SWF-0034063,ACC-000064,ACC-000843,29013497.35,EUR,2024-08-07,SWIFT,INWARD
SWF-0034064,ACC-000634,ACC-000940,92163000.46,USD,2023-08-15,SWIFT,OUTWARD
SWF-0034065,ACC-000574,ACC-001034,94467505.07,ZAR,2024-02-02,SWIFT,INWARD
SWF-0034066,ACC-000317,ACC-000101,36580060.41,USD,2024-01-24,SWIFT,INWARD
SWF-0034067,ACC-000251,ACC-000710,30235143.64,ZAR,2024-04-30,SWIFT,OUTWARD
SWF-0034068,ACC-001074,ACC-000165,11886068.07,ZAR,2024-02-07,SWIFT,OUTWARD
SWF-0034069,ACC-000115,ACC-000155,2929170.96,GBP,2024-02-01,SWIFT,INWARD
SWF-0034070,ACC-000360,ACC-000390,18168430.58,ZAR,2024-03-09,SWIFT,OUTWARD
SWF-0034071,ACC-000057,ACC-000693,83530774.54,USD,2024-10-11,SWIFT,INWARD
SWF-0034072,ACC-000042,ACC-001087,77740474.71,USD,2024-12-07,SWIFT,INWARD
SWF-0034073,ACC-000609,ACC-000884,29409456.8,GBP,2023-07-31,SWIFT,INWARD
SWF-0034074,ACC-000256,ACC-000440,79692941.87,EUR,2024-03-12,SWIFT,OUTWARD
SWF-0034075,ACC-000172,ACC-000580,20613634.89,GBP,2023-09-17,SWIFT,INWARD
SWF-0034076,ACC-000379,ACC-000996,56257397.94,ZAR,2024-12-01,SWIFT,INWARD
SWF-0034077,ACC-000627,ACC-000500,90690442.27,ZAR,2023-03-20,SWIFT,OUTWARD
SWF-0034078,ACC-000715,ACC-000236,39559087.78,USD,2023-12-07,SWIFT,INWARD
SWF-0034079,ACC-001081,ACC-000290,38144745.13,ZAR,2024-10-28,SWIFT,OUTWARD
SWF-0034080,ACC-000041,ACC-000175,54104152.29,USD,2023-04-29,SWIFT,INWARD
SWF-0034081,ACC-000637,ACC-000877,13937232.05,USD,2024-02-20,SWIFT,INWARD
SWF-0034082,ACC-000957,ACC-000641,45493991.02,GBP,2024-04-23,SWIFT,OUTWARD
SWF-0034083,ACC-000682,ACC-000364,71237503.62,USD,2024-06-19,SWIFT,OUTWARD
SWF-0034084,ACC-000012,ACC-000363,12668505.14,EUR,2023-04-01,SWIFT,INWARD
SWF-0034085,ACC-000624,ACC-000895,30123791.0,GBP,2024-09-18,SWIFT,INWARD
SWF-0034086,ACC-000583,ACC-000053,42767497.76,GBP,2024-05-05,SWIFT,OUTWARD
SWF-0034087,ACC-000632,ACC-000576,70962174.95,USD,2023-12-08,SWIFT,INWARD
SWF-0034088,ACC-000085,ACC-000588,71244653.1,EUR,2024-02-03,SWIFT,OUTWARD
SWF-0034089,ACC-000239,ACC-000648,6447942.06,EUR,2023-07-31,SWIFT,INWARD
SWF-0034090,ACC-000508,ACC-000535,53298670.52,USD,2023-07-29,SWIFT,INWARD
SWF-0034091,ACC-000760,ACC-000806,71045400.84,GBP,2023-01-24,SWIFT,INWARD
SWF-0034092,ACC-000389,ACC-000684,47487481.06,USD,2023-01-11,SWIFT,OUTWARD
SWF-0034093,ACC-000424,ACC-001082,25438256.64,GBP,2023-05-23,SWIFT,OUTWARD
SWF-0034094,ACC-001092,ACC-000543,92113770.02,ZAR,2024-04-10,SWIFT,OUTWARD
SWF-0034095,ACC-000154,ACC-000560,90742047.46,GBP,2024-04-25,SWIFT,OUTWARD
SWF-0034096,ACC-000387,ACC-000378,75635247.65,ZAR,2024-05-31,SWIFT,INWARD
SWF-0034097,ACC-000525,ACC-000726,95712916.47,ZAR,2024-09-21,SWIFT,OUTWARD
SWF-0034098,ACC-000480,ACC-000358,60193874.95,GBP,2024-01-17,SWIFT,OUTWARD
SWF-0034099,ACC-000409,ACC-000485,8399644.28,USD,2023-11-25,SWIFT,OUTWARD
SWF-0034100,ACC-000686,ACC-000986,6940286.62,USD,2023-03-18,SWIFT,INWARD
SWF-0034101,ACC-000109,ACC-000214,21460233.27,ZAR,2024-09-20,SWIFT,OUTWARD
SWF-0034102,ACC-000493,ACC-000649,73545677.58,USD,2024-06-22,SWIFT,INWARD
SWF-0034103,ACC-000344,ACC-000108,66769113.94,GBP,2023-01-21,SWIFT,OUTWARD
SWF-0034104,ACC-000267,ACC-000818,4123253.88,USD,2023-08-29,SWIFT,OUTWARD
SWF-0034105,ACC-001100,ACC-000582,17278811.43,EUR,2024-11-26,SWIFT,INWARD
SWF-0034106,ACC-000423,ACC-000533,98599289.63,GBP,2023-09-04,SWIFT,OUTWARD
SWF-0034107,ACC-000698,ACC-000993,7100360.65,GBP,2024-06-22,SWIFT,OUTWARD
SWF-0034108,ACC-000712,ACC-000593,17519759.89,EUR,2024-01-24,SWIFT,INWARD
SWF-0034109,ACC-000347,ACC-000255,31880916.26,ZAR,2023-04-22,SWIFT,OUTWARD
SWF-0034110,ACC-000710,ACC-001055,28679300.72,ZAR,2023-09-10,SWIFT,OUTWARD
SWF-0034111,ACC-000337,ACC-000871,44397882.36,USD,2023-04-30,SWIFT,INWARD
SWF-0034112,ACC-000665,ACC-000622,50163497.4,GBP,2023-03-17,SWIFT,OUTWARD
SWF-0034113,ACC-000423,ACC-000711,90014227.14,GBP,2023-03-16,SWIFT,INWARD
SWF-0034114,ACC-000232,ACC-000110,73960761.14,USD,2023-04-03,SWIFT,INWARD
SWF-0034115,ACC-000042,ACC-000857,90353183.78,ZAR,2023-03-11,SWIFT,INWARD
SWF-0034116,ACC-000468,ACC-000131,17755809.61,ZAR,2023-09-12,SWIFT,OUTWARD
SWF-0034117,ACC-000586,ACC-000568,99773068.4,USD,2024-06-27,SWIFT,OUTWARD
SWF-0034118,ACC-000474,ACC-000982,19681029.0,GBP,2023-12-09,SWIFT,INWARD
SWF-0034119,ACC-000452,ACC-000232,84349353.47,ZAR,2024-02-07,SWIFT,INWARD
SWF-0034120,ACC-000707,ACC-000445,66286753.01,GBP,2023-12-14,SWIFT,OUTWARD
SWF-0034121,ACC-000157,ACC-000931,42675954.16,USD,2023-12-26,SWIFT,OUTWARD
SWF-0034122,ACC-000849,ACC-000725,4846361.03,GBP,2024-03-05,SWIFT,INWARD
SWF-0034123,ACC-000186,ACC-000574,17717550.72,GBP,2024-11-25,SWIFT,INWARD
SWF-0034124,ACC-000387,ACC-000081,60148283.71,ZAR,2024-03-08,SWIFT,INWARD
SWF-0034125,ACC-000192,ACC-000381,8089232.52,GBP,2024-06-06,SWIFT,INWARD
SWF-0034126,ACC-000457,ACC-000598,4564903.11,GBP,2023-09-14,SWIFT,OUTWARD
SWF-0034127,ACC-000798,ACC-001014,23940803.07,ZAR,2023-12-01,SWIFT,INWARD
SWF-0034128,ACC-000266,ACC-001037,89316368.45,USD,2023-10-22,SWIFT,INWARD
SWF-0034129,ACC-000478,ACC-000741,57419583.5,EUR,2023-03-19,SWIFT,INWARD
SWF-0034130,ACC-000141,ACC-000354,34456269.9,USD,2024-04-04,SWIFT,OUTWARD
SWF-0034131,ACC-000178,ACC-000147,74301703.41,ZAR,2024-10-16,SWIFT,OUTWARD
SWF-0034132,ACC-000264,ACC-000334,5703410.67,USD,2024-03-13,SWIFT,INWARD
SWF-0034133,ACC-000381,ACC-000330,38043746.6,ZAR,2024-02-22,SWIFT,INWARD
SWF-0034134,ACC-000429,ACC-000001,40385056.37,EUR,2023-12-18,SWIFT,OUTWARD
SWF-0034135,ACC-000800,ACC-000964,35483391.61,USD,2024-09-13,SWIFT,INWARD
SWF-0034136,ACC-000526,ACC-000046,21565274.41,ZAR,2023-01-24,SWIFT,INWARD
SWF-0034137,ACC-000201,ACC-000599,93913645.48,ZAR,2023-04-01,SWIFT,OUTWARD
SWF-0034138,ACC-000968,ACC-000598,64322251.23,EUR,2024-09-03,SWIFT,OUTWARD
SWF-0034139,ACC-000394,ACC-000161,34396990.63,EUR,2023-09-29,SWIFT,OUTWARD
